"X201278_at","X201693_s_at","X202099_s_at","X202685_s_at","X202859_x_at","X203505_at","X203820_s_at","X204418_x_at","X204509_at","X204579_at","X204653_at","X204667_at","X204837_at","X205635_at","X205878_at","X206089_at","X206207_at","X207000_s_at","X207508_at","X207523_at","X207725_at","X207790_at","X207802_at","X207923_x_at","X207937_x_at","X208676_s_at","X208740_at","X209008_x_at","X209189_at","X209201_x_at","X209392_at","X209839_at","X210839_s_at","X211324_s_at","X211438_at","X211609_x_at","X211919_s_at","X213192_at","X213524_s_at","X213719_s_at","X214081_at","X214107_x_at","X214308_s_at","X214414_x_at","X214861_at","X215794_x_at","X216109_at","X216502_at","X216570_x_at","X217177_s_at","X217195_at","X217512_at","X218742_at","X218841_at","X219205_at","X219700_at","X219867_at","X219884_at","X219971_at","X220105_at","X220460_at","X220959_s_at","X221401_at","X221520_s_at","X221535_at","X221810_at","X221879_at","X222060_at","X222239_s_at","X222310_at","X33494_at","X33778_at","X36566_at","X37145_at","X37892_at","X39402_at","X46270_at","X58780_s_at","X59697_at"
-0.435219566685251,-0.892026955249544,0.521676988827435,-0.531165594378962,-0.912910979937696,-0.704292098431706,-1.30990003587579,-0.611852209144215,-0.995791126356582,0.244190789682768,2.30150086587869,-1.44443388359388,2.1167058765638,1.86863231536843,1.48013855093933,1.08167599043541,0.025771798913786,1.29993658618989,-0.966259579256367,0.700117148034352,0.595690921945493,0.653644620608462,-0.553516038729846,1.1570345755624,-1.21849042704712,-0.350253703623815,-1.20876436907142,0.358792330801733,-0.414970694021348,1.54851686828326,-0.44776857361158,-0.652662379823217,0.472340520352559,-0.524326196838357,0.0849086826463371,-1.21329325884829,1.39861806267391,-1.5563062611107,-0.166598984268512,1.76033305198761,0.333150354424349,0.501969507044376,-1.57850617625944,0.428769616290529,-0.266909637544062,1.08316028578591,1.10224983658785,-0.783654514256987,0.195683277670921,-0.554934830528963,1.23432513356981,-0.710407390122353,-0.342099457493931,1.56310538603637,0.629296113725724,0.828824676899731,-0.215245990261676,0.276202829180051,1.39175264911599,0.485791706980744,1.28315233796174,-0.134273782609749,-0.375024315404614,-0.566961321951056,-0.393122568184174,0.0525199659180489,-0.933212539361585,-1.21273439576815,0.0880259381533374,1.16468243066207,-2.27701982507042,1.18976970418913,-0.332089300697476,2.04561492815158,-0.249095132226242,-0.82144034786518,-0.773865786157735,-0.14981019236723,0.262192166797821
0.0603945537458268,1.91841536105047,2.05291739883392,-0.402385234279555,0.455073396768353,-0.316397486181576,-1.70156683948312,-0.54320472486464,-1.17620700843344,0.483628218521726,1.09386445698233,1.28417202934552,2.61086176595045,-0.0103128343018803,0.0564346943836848,0.381372794685817,-0.549846073738818,0.318628160632507,-1.33074246747947,-0.688447845503108,0.497313544134949,1.1123946140422,-0.693249516559858,-0.222366659313131,1.76402346364841,-0.42707217891138,-0.946663311522106,0.473861569688507,1.64979458189498,2.03692870987708,0.192201596091113,-0.670702704067852,0.686691832685883,-0.485675415875648,1.93109331543372,-1.44949224785091,2.03150557306527,0.358742555017918,1.39685796301397,-0.256360367931792,0.104185437106281,1.0113835245662,-1.50208386101464,-1.38363565453121,0.291262150686856,0.952663903823615,0.859739610109473,0.636046509759955,0.294935896150754,0.764687365696466,-0.405946048468246,-1.41188289726867,0.406692169603119,0.464475969190162,-0.0224680785837731,0.18774657842787,1.00686064239882,0.990802391166797,0.519462073071424,-0.572742994227328,0.937021565745784,-1.63429408508444,-0.148067897419346,2.21334361831675,-0.433504824305848,-0.386216511035171,-0.754430688687007,-1.3645464127141,0.023032287510759,0.926940225234978,-0.735506879392185,1.5473353428684,0.119657189127316,1.9906035775928,-1.11252966449532,-0.911924335800918,-0.0964572410986913,-0.698722796299938,0.00363831091489172
-0.696548991885451,1.17373916610552,-1.71325344208552,1.66391328940036,-0.0230395032806255,0.0555081628191775,-0.0276491869983603,-1.86907353704905,-1.84619766324271,-0.576129647666835,1.64142249654078,1.18873389658271,0.103820333083068,-0.510773669323455,0.131984425367119,1.2432184139544,-0.531502644286299,0.469295676802571,0.121112335983319,1.52878055542615,0.640908916408864,-0.694728546298652,-0.238187995925262,-1.26819003173617,0.153118795759454,0.735479300383516,1.14795259150408,-0.796029194839354,0.991064597420452,-0.24100146544124,0.150328563895234,-0.452349011523266,0.203295527769091,0.0585666095039476,-0.481987505615593,1.10968052676406,-0.357782549419487,-0.846908773728931,0.883280203021219,-0.75450790904276,-1.14179769073357,-0.296783903829029,-1.72544225311664,-0.394532084921651,-2.02142088053983,0.870252940474763,-0.71488711140416,-0.0460735195152093,-0.654756684775356,0.562780146563063,0.351674832692924,0.198725418923442,-0.117615504309954,1.63541491851687,0.0769631559737203,-0.53768419269055,2.68116841946408,0.469913771240914,-0.369594378786542,-0.711976330268291,-0.550583907934764,0.708051537311173,-0.174044481985009,-0.813418600649092,0.196733973021816,-0.316777797795421,1.35361728670128,-0.122813611721672,-1.69024787455521,-0.770697450887325,-0.560664374446949,1.85432982383356,0.702606682947457,0.369489247132488,-0.0463156654324495,-0.162321113438747,0.674702392556348,-0.198622351906561,-0.664888096756803
1.13602518816817,0.391471135947197,-0.647916488958012,1.8584332207488,0.440696408404332,0.0284403471976811,1.1781012084905,1.08496072017525,0.309560029801462,-0.447768412988365,0.718134309906785,-0.629066858754505,0.579854083967734,1.72243121993764,0.332572450314621,0.792130689029042,0.301896412052778,-0.41712198829469,0.530180660311873,-0.826984983515238,2.44798564896773,0.952164947370112,-0.091601074248869,-1.35414586287698,-0.458677199053555,0.524095296112526,1.14287642320749,-0.80220210578542,1.0498097125013,-0.689285038246519,1.25484782029233,0.531673945306322,1.96244113712332,0.949413226787272,1.39390388761089,-0.373320234035984,-0.849049970965177,-1.44367464979785,0.124509088480292,0.950909571438878,-0.0365169214811809,0.639348258354794,0.513778704840502,-0.803690742792494,0.257281318778693,0.206810882721329,0.643339876317845,-1.86246778542441,-0.373902785061673,0.339339069337115,0.543089479011917,2.16219068883103,-0.860401705508531,1.30143187768569,-1.11197797995044,0.0799329901140044,0.883623752346865,0.36457935849561,-0.783104501416718,0.29014561698089,0.153213510185525,1.84601372008993,-1.72139547119728,1.44850102025239,1.67402017028758,-0.863320779879713,1.19193713455251,-1.01943733521212,0.407366230308985,-0.033866684987497,0.345567483279251,-0.516703056686654,-0.502780834037412,-1.79030034624973,0.807342520329178,0.208309795171334,1.26627986687855,0.0217129048482863,-0.73230650746992
0.139780185750413,-0.0630159969862645,-0.646083434243984,0.239108421923313,-0.0474612471669553,-0.552984792340381,-0.732379720354615,-1.10759490254518,-0.154991971800915,0.264451557040334,1.01216485520102,0.271677597562152,-0.0887200097796787,-0.313334816715196,-1.35035705919482,-0.194754566674199,-0.253235621723721,-0.111263416681797,0.865765078312091,0.499587670164584,-0.380055891964889,1.15841894441792,-0.62807970126939,-0.327972323794221,-1.39868425514271,2.19165801915639,-1.34007539971162,1.02133757620324,0.0807973972723865,1.17037204272762,-0.567445640673796,0.196124276720764,-0.674725836674,-1.02836645852256,-1.38044601061583,0.826617573260476,1.00778304833799,0.232181216199953,-0.0232176279143166,-0.252683024104307,1.45877449001502,-0.434704943832571,0.827623977000384,-0.5011681413598,-1.44383431756476,0.721442731855058,-0.422188066568391,0.49790721631317,0.521819379990005,2.25915022108638,-0.0370533758404978,1.04245882013561,0.117134327862722,1.20979451970015,1.4577168057815,0.903548006899384,0.349066647307962,0.492785914462032,0.771883800751527,-0.0401159871103108,0.235671623529653,1.89397194319131,1.07691557534501,-1.04258215163577,-1.04825886146885,-1.09577989148038,0.7380642125509,0.425098866156826,-1.31887133047015,-1.55794728560695,-0.10604944675816,-0.322919145060541,-0.515378557500937,0.945991605054447,-0.311707483763218,-0.311803222013627,0.793317396868095,-0.31228826850612,-0.670508178533692
1.0175865910029,2.3959116270946,1.15213708902751,0.0585944792283528,0.979878948130452,-0.0352791237727908,-0.51349222709741,-1.61924267336365,1.13657793571299,-1.08520783930247,1.90293857413295,0.0718661825299443,0.83044725129231,-0.0362854252182701,0.106711138183754,-1.46403444460257,1.32204767738583,-1.09008260108581,-0.452740342019404,0.198289496632923,0.272387396051067,0.378004845243457,0.77610475731651,0.57988166980627,0.439280550003788,-0.843283251077535,0.338074000024652,0.220694985248028,1.56238827381078,-0.660713395867334,-0.337883202679774,0.371418177561222,0.224658498991538,-0.122148364484853,0.810471159565029,2.05081174811013,-0.584733060536677,-0.309527525444952,0.84044841889966,-0.246599433114292,-0.291121063999188,0.163723240392191,1.13688324459174,0.318570204451138,-0.630591322248135,0.0136599517581813,0.703029509699237,1.92341382910219,-0.559842548277504,1.60660443412186,0.777383379471363,0.404275676704369,0.712300361881588,2.09649024750657,-0.5653099993653,-1.01682146684366,1.1539961180057,0.113467736713347,0.837601524521863,-1.85321152835407,0.0281428147776572,0.135619654062626,-0.0622973908098628,0.141088541024217,-0.767479889973948,-0.942153388725243,1.18993287574405,-0.151145621219458,-1.09306403125831,-0.142721154978308,-0.827295873353313,0.520986297283777,1.81046343763408,0.323730788395381,0.323108142108038,0.12433577052202,-0.311239479805576,0.754587217014064,-0.244292311408513
-0.495456559063384,0.959146429204491,2.01696984262996,-0.414412115840696,1.26018037945028,-1.25356720876713,-0.899472550743959,-0.970958140908349,0.00119097355437305,0.303218175926997,0.0722326752560418,-0.164646878586047,0.423301238622046,-0.401468138355932,-0.858442865621757,-0.598642088460099,0.883680985963077,0.215086085079181,-0.704844058312609,0.0144868521518561,-0.346536042549098,-0.627565016225506,-0.163558471075278,0.0112798546755815,-0.298700090190289,0.470416812356255,-0.719180057438074,-0.446918107157319,1.58457920757863,1.59988676173917,-0.473722777496854,0.627626293571024,-0.946310861640613,-0.43001479611699,0.171547812414536,-1.73053923729546,1.56270385969386,-1.44852118284225,1.31141909842093,-1.59231015203095,0.881059754244494,0.546137659962643,0.354895893393039,-2.60847145227714,-1.02530798417292,1.64819474142634,0.315235469879188,0.259035093439711,0.309098771212089,-0.233120857966811,-0.778840324861309,-0.632908686638715,-0.396488220347983,0.705888537279433,-0.121598230953329,0.0593461196275167,-0.649237354068895,1.14266598629871,-0.0517719958007398,-0.738302282115773,-0.905951173610666,-1.31199531459894,0.183626057175732,0.709788944868667,-0.990591100160705,-1.290585753063,-0.740806968681761,1.4105567750143,-0.0028825099155659,-0.49755809955151,-0.957107376449911,-0.381178851377864,-1.01990341296525,0.157543143681716,-0.226635957817243,0.0724910333895505,-0.56956637810654,-0.379545533934976,0.0342553427636833
-1.54973492962457,-0.354355795229633,-1.59757415701164,-0.340936035048889,-0.743424921402526,-0.855365096022554,-1.75019581578096,0.79216834089852,0.754475113869408,-1.74403493544594,1.68519966644727,-0.605395639034508,-1.35875725505004,0.64617724582604,-0.232328449698653,0.869729859503748,-0.0968719639478033,0.268858132460558,2.74233447946749,-0.344794657161883,-1.20161311006887,2.35243950663779,-0.628478638692628,-0.487767401497518,-0.348418652201857,0.899390600939979,-0.554416245564602,0.340374598431376,0.100675994847532,-0.0635111089009116,-0.0623168972953497,-2.08300082051362,0.435834770845933,-0.140498019350345,0.814977467243377,-0.781992148160791,0.127383360020702,0.415590376349901,-0.0520769305219465,0.51488942881813,1.50856767716379,0.371656272950733,-2.80277845850769,0.422019233451213,0.047146338330679,1.36938074176308,0.762019422569592,-0.306892527216458,-0.234396403334981,0.199150595608905,1.33798736904208,1.33351454905069,0.824233568934456,-1.54738805691559,1.6348874612641,2.30288887657197,-0.521567119463951,1.63351512372196,3.32348522394834,-0.0688327262082993,1.56037964841741,-1.18408250357869,-0.323849985669437,1.94619384461149,-0.751558668744548,1.29670435262707,0.138872702137586,-1.39320791595742,0.523097637581969,-1.29560229346207,-1.29234096053583,-0.72022098368053,-1.84979114544287,1.29211232322233,-0.178893128647603,-1.18696342223535,-0.271539039406302,-0.514608592744237,1.09681192834833
-0.86224278008624,1.54282131747584,0.0642990817257859,0.880968835734197,2.74281103352808,0.512274959523725,-2.04439642003681,0.912381726913323,1.60112993731536,0.4692015191692,-0.328130048458424,0.99669744691574,0.607990622459502,0.254036600287806,1.90716352339189,-0.54147097827033,1.65868528482055,1.21477346946433,0.502923455001889,2.87790102581342,1.74317882799921,0.754400039855968,-0.564133043172813,0.759052312084242,-0.510629821773506,-0.414109666648558,1.25936779216356,0.714230800733581,1.12381410540195,0.380016265727093,-0.0154226627047673,-1.32985306680959,0.860279954870379,2.35980265147252,-0.51825255312228,2.38919851529097,0.377613004262955,0.132875948760175,2.89561333274095,0.146495707157908,1.39970630788328,1.38124648316387,-0.672570577826416,0.578924473594335,0.97327926233189,-1.37474273777367,0.0375357530194146,-0.496549090726599,0.310231201254058,0.44965823280377,-0.0122089359113361,-0.991162914904028,-0.286543602436967,0.376742598677949,1.7023761916984,1.99897058926106,0.000967831256166818,0.354361941114469,1.13385972892944,-0.281885712422458,-0.755563912162366,2.3885664160827,-0.277905006165542,-0.845706889959888,-0.323351933703544,0.727587284078781,0.0471123629964976,-0.26025702979141,-0.214582019353579,-0.287590110175554,-0.345260936007527,0.415837273428537,1.05188872542805,-0.459996832203324,3.47110082873289,1.30018512503686,0.788917386946335,2.18897187797474,1.00568309230742
-1.99459398523559,-0.0348324649009678,0.606747950891237,0.242948996875231,1.40244846117827,-1.18921531219802,-1.93803438951218,1.43446541618126,-0.50990678680852,0.904303258958138,-0.642525479799025,-0.450069493541927,-1.18300202646429,0.190334694421536,0.321075822031058,0.414054258815711,0.917313143257885,0.971097843275544,2.3617170076583,0.75386498233547,0.23890177675978,0.699334854437241,-0.399401995860283,-1.05909971456135,-1.23558558200198,1.38611144321955,0.858535018887583,0.600842922576103,1.2161020121152,2.1218052730034,-0.567290997949555,-1.31980650680793,0.392048076241031,-0.855297174061054,-0.0632630055392779,-0.486660613383644,2.25045218066061,0.20938239810356,1.49610997380543,0.0348635118182054,0.959512728559549,0.705066081142172,-1.42852035381256,-0.949915716939269,-1.02332152270125,1.35263013730697,-0.829554430470267,-1.18304530244738,2.31165880923919,-0.546330023137015,-0.78615360070827,-1.18667229705845,-1.23368991456352,-1.28145378192004,2.73942831185927,2.56543050572769,-0.298863016034148,-0.52415694230768,2.43059928963415,1.35984824219476,-1.29620666268465,0.984789476934289,0.597968615926823,-1.06290811291501,-0.938578117427141,0.170038803794083,-0.594738420683236,0.258900439861927,0.664888502235015,-2.00345140027258,-0.212911008552215,-0.070285951402616,-1.22401320164215,0.410675043078481,-1.68495160827618,-0.672474293050567,-0.125574499738797,-1.41556689119277,0.696070755863776
