"ER" "PFR" "PLS" "Lasso" "Perm-Lasso"
0.398315393714614 0.552649835346917 0.44754326646688 -0.0833681633572182 0.638480301904017
0.319451777994363 0.561503788611078 0.459302726359486 0.0981569551804132 0.430522768201569
0.451522091014032 1.05019474061939 1.10464150087945 0.351121513742136 0.701910228691643
0.665414465886591 0.938295941461642 0.935898020825183 0.549604905678383 0.579169851406752
-0.11852444787019 0.170648116846407 -0.131021580868792 0.0732857388149225 0.471283572365286
0.373429296698199 0.285316291052743 0.110922892970677 0.369280821946705 0.304802858310475
1.0498041871539 0.67390418648959 0.779763152735838 0.785746172026132 0.641089416656034
0.764805858199117 0.717313473843946 0.802644703681466 1.19791394834821 0.661580149245831
0.842831501121767 0.759114976616729 0.877289335658276 0.917659229093042 0.734789704966301
0.806294697308037 0.751234428204971 0.86406230748244 0.864976180964318 0.481336092059461
0.78167999160593 0.638831224550004 0.713173373210131 1.12209584301259 0.629687563549431
0.60944507814504 0.681793157550462 0.784953716884921 1.37980264379355 0.744315600501938
0.631755920044729 0.566507669576866 0.598931231540219 0.390959125495899 0.621989018129908
0.762514302239339 0.578453398375377 0.633784940224484 0.750092379904378 0.6474633873018
0.542098992982104 0.695166343715123 0.725149300657763 0.862055964577187 0.701346555694087
0.588101763037526 0.325592120973103 0.263026882156511 1.13060012299279 0.585857292440116
0.566430428241309 0.48073050561341 0.453356674984024 0.457609545184666 0.578575451880655
0.662442541109975 0.682634798516852 0.767917782713397 1.12511835916148 0.641886491412177
0.717403969527988 0.784672852286552 0.872049133575249 1.18601172568288 0.611635835275188
0.529436743754076 0.766991707136008 0.747582547975186 0.392861204697118 0.603350386793673
0.724533182614122 0.839051955341566 0.978724835849639 0.977058683946883 0.887629971948264
0.928235614987511 0.729279141288148 0.860280461684434 0.677922705856881 0.497209370858061
0.699323869061396 0.673036574135761 0.696235717897204 1.01363172976406 0.498216899980649
0.501453854498181 0.623113144532052 0.586763710648759 0.197990209932673 0.725031779375606
0.194218836712649 0.632626857883574 0.581218279369729 0.517475487644096 0.611542587961952
0.580587030552644 0.641552147326458 0.611143767513641 0.378781122049415 0.494129637961026
0.658296956947005 0.499803437624545 0.440776198150483 0.322818983307539 0.508218770714261
0.988767756407668 0.732984175654564 0.815976285317284 0.942976802606214 0.607548510690198
0.678603619397442 0.697090894672405 0.697393508803013 0.565737215881178 0.511760259321845
0.509635967922901 0.459333236848693 0.347984367536379 -0.27913619904428 0.337077996600124
0.761439665579323 0.662520745461182 0.753780258157089 1.12560070724391 0.708262212595689
0.483117034059541 0.641073722143513 0.601041405415112 0.0306250386292366 0.738771303961659
0.465502127856426 0.434466303145882 0.321063877647227 0.197749238945816 0.506568258114912
0.697495488760296 0.670877392361521 0.738993795411641 1.02768730838618 0.62103940871444
0.751044256130165 0.654668318123004 0.705654066670537 0.734578086250236 0.629706297979588
0.71705317401758 0.718950674113845 0.812991230259832 0.7891163308751 0.29037525225176
0.594655103408722 0.323409154552496 0.213251230092185 0.888511517443485 0.325631764890348
0.645951947955319 0.497420800332017 0.473900056685344 0.680030865831238 0.559883789719561
0.343234515880083 0.599051877431645 0.50757551586349 0.393979258078098 0.590658426582859
0.135397341417314 0.457797350103128 0.294166118933685 0.0650983634296623 0.700423197931257
0.718563396801443 0.600129016749717 0.594951573475543 0.557800200968243 0.508660699757298
0.309497630476629 0.479201238693864 0.334732300097672 -0.101738122170878 0.560309530261793
0.59612565324722 0.717165188289952 0.777456442905467 0.985110704087872 0.605867404465392
0.665178117238789 0.676535895915712 0.706610433973835 0.939438927586783 0.671836644178943
0.580185365595963 0.344950998634891 0.293858831912969 0.618099770803607 0.513420826305939
0.500933476314798 0.511111855736037 0.442757554766896 0.206232173973182 0.598242793562924
