"ER" "ER-Lasso-LS" "PFR" "PLS" "Lasso" "Perm-Lasso"
0.784444444444444 0.626666666666667 0.633333333333333 0.655555555555556 0.715555555555556 0.588888888888889
0.76 0.671111111111111 0.586666666666667 0.651111111111111 0.78 0.608888888888889
0.786666666666667 0.715555555555556 0.648888888888889 0.671111111111111 0.784444444444444 0.517777777777778
0.693333333333333 0.715555555555556 0.653333333333333 0.631111111111111 0.757777777777778 0.544444444444444
0.802222222222222 0.697777777777778 0.606666666666667 0.626666666666667 0.737777777777778 0.5
0.737777777777778 0.695555555555556 0.671111111111111 0.715555555555556 0.78 0.584444444444444
0.697777777777778 0.762222222222222 0.566666666666667 0.588888888888889 0.675555555555556 0.435555555555556
0.762222222222222 0.78 0.628888888888889 0.651111111111111 0.744444444444444 0.568888888888889
0.715555555555556 0.715555555555556 0.653333333333333 0.675555555555556 0.72 0.52
0.74 0.735555555555556 0.54 0.584444444444444 0.737777777777778 0.5
0.72 0.677777777777778 0.66 0.66 0.72 0.542222222222222
0.673333333333333 0.72 0.626666666666667 0.648888888888889 0.76 0.544444444444445
0.76 0.7 0.631111111111111 0.651111111111111 0.764444444444444 0.586666666666667
0.808888888888889 0.628888888888889 0.564444444444444 0.586666666666667 0.786666666666667 0.542222222222222
0.724444444444444 0.657777777777778 0.613333333333333 0.635555555555556 0.768888888888889 0.648888888888889
0.737777777777778 0.697777777777778 0.584444444444444 0.648888888888889 0.826666666666667 0.52
0.851111111111111 0.715555555555556 0.697777777777778 0.697777777777778 0.804444444444444 0.517777777777778
0.722222222222222 0.764444444444444 0.673333333333333 0.673333333333333 0.782222222222222 0.586666666666667
0.782222222222222 0.671111111111111 0.628888888888889 0.693333333333333 0.802222222222222 0.415555555555556
0.76 0.762222222222222 0.606666666666667 0.648888888888889 0.782222222222222 0.671111111111111
0.784444444444444 0.628888888888889 0.606666666666667 0.651111111111111 0.808888888888889 0.608888888888889
0.802222222222222 0.695555555555555 0.611111111111111 0.611111111111111 0.688888888888889 0.475555555555556
0.782222222222222 0.74 0.626666666666667 0.646666666666667 0.782222222222222 0.668888888888889
0.782222222222222 0.715555555555556 0.608888888888889 0.628888888888889 0.737777777777778 0.544444444444444
0.702222222222222 0.571111111111111 0.615555555555556 0.637777777777778 0.764444444444444 0.524444444444444
0.762222222222222 0.673333333333333 0.655555555555556 0.695555555555556 0.693333333333333 0.457777777777778
0.72 0.542222222222222 0.611111111111111 0.611111111111111 0.72 0.648888888888889
0.724444444444444 0.675555555555556 0.68 0.68 0.74 0.635555555555556
0.762222222222222 0.591111111111111 0.606666666666667 0.606666666666667 0.782222222222222 0.604444444444444
0.715555555555556 0.74 0.586666666666667 0.631111111111111 0.717777777777778 0.695555555555555
0.74 0.646666666666667 0.633333333333333 0.633333333333333 0.806666666666667 0.653333333333333
0.76 0.784444444444444 0.693333333333333 0.715555555555556 0.742222222222222 0.76
0.591111111111111 0.586666666666667 0.544444444444444 0.544444444444444 0.675555555555556 0.462222222222222
0.757777777777778 0.782222222222222 0.582222222222222 0.648888888888889 0.804444444444444 0.353333333333333
0.717777777777778 0.72 0.606666666666667 0.626666666666667 0.737777777777778 0.631111111111111
0.737777777777778 0.76 0.653333333333333 0.653333333333333 0.76 0.611111111111111
0.737777777777778 0.824444444444444 0.611111111111111 0.653333333333333 0.762222222222222 0.633333333333333
0.72 0.717777777777778 0.626666666666667 0.646666666666667 0.826666666666667 0.762222222222222
0.7 0.633333333333333 0.611111111111111 0.677777777777778 0.764444444444444 0.477777777777778
0.757777777777778 0.717777777777778 0.586666666666667 0.675555555555556 0.715555555555556 0.604444444444444
0.715555555555556 0.631111111111111 0.628888888888889 0.695555555555555 0.72 0.455555555555556
0.717777777777778 0.782222222222222 0.613333333333333 0.633333333333333 0.762222222222222 0.484444444444444
0.784444444444444 0.804444444444444 0.633333333333333 0.7 0.828888888888889 0.582222222222222
0.737777777777778 0.606666666666667 0.673333333333333 0.695555555555556 0.804444444444444 0.415555555555556
0.742222222222222 0.591111111111111 0.566666666666667 0.566666666666667 0.744444444444444 0.435555555555556
0.742222222222222 0.697777777777778 0.655555555555556 0.655555555555556 0.868888888888889 0.393333333333333
0.72 0.806666666666667 0.566666666666667 0.611111111111111 0.784444444444444 0.653333333333333
0.671111111111111 0.648888888888889 0.671111111111111 0.691111111111111 0.628888888888889 0.56
0.74 0.76 0.631111111111111 0.631111111111111 0.831111111111111 0.428888888888889
0.802222222222222 0.631111111111111 0.628888888888889 0.695555555555556 0.844444444444444 0.568888888888889
