"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
-0.31347837469673,-0.0013242036798234,-0.0563441268415398,-0.619690431260945,-0.188779014334157,-0.607561205178684,1.78037171199076,-0.84104901185344,-0.295739269668202,-0.228398461517366,0.130070090218373,-0.573155994951736,-0.721506338947723,-0.324433035410147
-0.612568973049176,0.0912901033944471,-0.3050884153562,0.409974971956812,-0.247757055653671,0.754614171217406,1.7875427000848,-1.00833420264579,-0.414327719494735,-0.167741003446526,0.225460119444735,-0.495923104103985,-0.125111324338851,-0.321774727815699
1.28189533647606,0.551597867729875,0.0967363289036545,-0.607579718615749,4.80179966110391,0.249468303856727,1.78838875761364,2.06882177237361,0.783719102913683,2.86256606169705,1.89480627485784,1.90669804985956,1.51484434017939,1.40981596853284
-0.349651902936488,0.504738896058939,-0.166316982138491,1.02424347206866,3.02844389064069,0.0903968938791192,1.78430603027559,0.980887784032515,0.0571603303719866,2.54358454042306,1.39594965647012,0.202719054106343,0.916318233085368,1.11659525824627
-0.517690841298709,-0.330721860928716,-0.126153558052312,0.896923133264537,-0.493525336126333,-1.37119316851356,1.80231213831196,2.24019311531655,-0.399434575229708,-0.0694277349286816,-3.5747940062624,1.59122876305014,-3.55086073157751,-2.53325786207182
-0.117940163233415,-0.270474727126512,-0.0385194187845267,0.396224430351896,-0.0515090523317783,-0.457627406532845,-1.20303849185995,0.16917676175754,-0.163090876927104,-1.69391470209019,-0.509543078558409,2.21523905790656,0.783947497939661,-1.97064224942056
-0.222603062302641,1.04137410611109,-0.519113584008138,-0.848572428880629,-0.147870944360525,1.65095340762829,-1.21219227028709,0.443559326945915,-0.326466895110096,-0.540143945075759,-0.470931449897483,-0.274179738303139,0.389326705089691,0.392713396351983
-0.335001936520694,0.0561463442354166,-0.44760288014413,-0.382675022438169,-0.0307685843387349,-0.0570045980844978,-1.19673462553933,-0.188218140672808,-0.271778640279001,0.104654414577154,-0.334872355054462,-0.122340863141362,-0.0297892829137931,0.708556304937626
1.16333523778432,-0.257481785811319,1.74458183496209,-1.18717439571524,-0.0116358481087569,-0.729512514334655,0.23126281812915,0.897043026773789,-0.271143687237287,0.602187501891224,0.368699870243665,-0.18805949375703,0.388054221654884,0.782821916343199
-0.114918322419064,0.418472313217406,0.979711507851972,0.235043875152135,-0.0381594457156533,0.127119106343332,0.228927092277331,1.36179004966001,0.290515275427061,0.722755404639367,0.401041175439033,-0.155420378640904,0.713856012640244,0.713532413352834
-0.367023569328029,-0.193393467500584,0.0374253429476295,-0.106935462810341,0.0415073474397006,-0.889619117707501,0.265456378964704,1.11012089100275,-0.0927377937608459,-0.129524172617901,0.366554255116988,1.1722458353559,0.82396018765555,-0.0151126267665165
0.0422778414611537,0.993460827518614,1.08597635814807,-0.925917497738247,-0.144987726415155,-1.37843056421088,0.234581532981932,1.31854880149028,-0.11472713429074,-0.0637789051188043,-1.35134042077007,-0.778455041450303,-0.707778208312111,0.565982557842413
-0.379288629993122,1.28294607547412,0.594468451766605,-0.144450225856587,-0.12880744031621,-1.10458023052501,0.238603839487103,0.764253448351577,-0.313486095267215,-0.290481267681631,-1.24551409827948,-0.768248126088534,-0.590881673112193,-0.191903488698549
0.224471324536014,0.807229309439816,0.456685591415034,0.305257860012535,-0.223933420152393,-1.48291746722834,0.222322725783821,1.46294439803785,-0.31802475360289,-0.311282845789032,0.177915596436626,-0.558441696962267,0.663676203330518,-0.185898158763883
