"ER" "ER-Lasso-LS" "PFR" "PLS" "Lasso" "Perm-Lasso"
0.666666666666667 0.6 0.8 0.833333333333333 0.8 0.466666666666667
0.7 0.766666666666667 0.833333333333333 0.8 0.7 0.533333333333333
0.7 0.8 0.766666666666667 0.8 0.633333333333333 0.6
0.666666666666667 0.666666666666667 0.833333333333333 0.8 0.8 0.5
0.733333333333333 0.633333333333333 0.8 0.8 0.6 0.633333333333333
0.733333333333333 0.733333333333333 0.766666666666667 0.8 0.666666666666667 0.5
0.733333333333333 0.666666666666667 0.8 0.766666666666667 0.633333333333333 0.533333333333333
0.733333333333333 0.866666666666667 0.766666666666667 0.766666666666667 0.766666666666667 0.666666666666667
0.666666666666667 0.6 0.8 0.766666666666667 0.7 0.533333333333333
0.7 0.733333333333333 0.8 0.8 0.733333333333333 0.466666666666667
0.7 0.7 0.766666666666667 0.766666666666667 0.566666666666667 0.7
0.733333333333333 0.7 0.8 0.8 0.7 0.5
0.766666666666667 0.766666666666667 0.8 0.8 0.7 0.7
0.7 0.666666666666667 0.766666666666667 0.766666666666667 0.733333333333333 0.5
0.7 0.666666666666667 0.8 0.766666666666667 0.633333333333333 0.633333333333333
0.633333333333333 0.833333333333333 0.8 0.766666666666667 0.633333333333333 0.533333333333333
0.733333333333333 0.633333333333333 0.733333333333333 0.766666666666667 0.633333333333333 0.566666666666667
0.7 0.7 0.8 0.8 0.733333333333333 0.466666666666667
0.766666666666667 0.6 0.766666666666667 0.8 0.666666666666667 0.666666666666667
0.7 0.633333333333333 0.766666666666667 0.766666666666667 0.6 0.6
0.733333333333333 0.833333333333333 0.8 0.833333333333333 0.533333333333333 0.566666666666667
0.633333333333333 0.766666666666667 0.766666666666667 0.8 0.666666666666667 0.6
0.633333333333333 0.5 0.766666666666667 0.766666666666667 0.666666666666667 0.533333333333333
0.7 0.666666666666667 0.8 0.833333333333333 0.566666666666667 0.633333333333333
0.7 0.566666666666667 0.766666666666667 0.8 0.7 0.533333333333333
0.733333333333333 0.6 0.8 0.8 0.666666666666667 0.566666666666667
0.766666666666667 0.766666666666667 0.733333333333333 0.8 0.7 0.633333333333333
0.666666666666667 0.766666666666667 0.766666666666667 0.733333333333333 0.6 0.566666666666667
0.733333333333333 0.8 0.766666666666667 0.8 0.666666666666667 0.633333333333333
0.766666666666667 0.8 0.8 0.8 0.666666666666667 0.533333333333333
0.7 0.733333333333333 0.766666666666667 0.733333333333333 0.733333333333333 0.666666666666667
0.633333333333333 0.8 0.833333333333333 0.766666666666667 0.7 0.6
0.733333333333333 0.7 0.8 0.8 0.6 0.666666666666667
0.7 0.633333333333333 0.766666666666667 0.766666666666667 0.6 0.666666666666667
0.666666666666667 0.8 0.766666666666667 0.833333333333333 0.766666666666667 0.633333333333333
0.733333333333333 0.566666666666667 0.766666666666667 0.8 0.566666666666667 0.633333333333333
0.7 0.633333333333333 0.833333333333333 0.833333333333333 0.766666666666667 0.666666666666667
0.7 0.666666666666667 0.766666666666667 0.766666666666667 0.633333333333333 0.6
0.7 0.5 0.766666666666667 0.766666666666667 0.7 0.6
0.733333333333333 0.766666666666667 0.733333333333333 0.733333333333333 0.733333333333333 0.533333333333333
0.733333333333333 0.766666666666667 0.8 0.8 0.666666666666667 0.6
0.7 0.6 0.766666666666667 0.766666666666667 0.633333333333333 0.633333333333333
0.733333333333333 0.7 0.833333333333333 0.766666666666667 0.666666666666667 0.6
0.7 0.733333333333333 0.8 0.8 0.666666666666667 0.633333333333333
0.733333333333333 0.666666666666667 0.8 0.8 0.533333333333333 0.6
0.733333333333333 0.766666666666667 0.766666666666667 0.8 0.633333333333333 0.533333333333333
0.733333333333333 0.666666666666667 0.766666666666667 0.8 0.633333333333333 0.633333333333333
0.7 0.8 0.766666666666667 0.766666666666667 0.733333333333333 0.466666666666667
0.733333333333333 0.733333333333333 0.833333333333333 0.8 0.8 0.566666666666667
0.8 0.566666666666667 0.8 0.8 0.666666666666667 0.6
