"ER" "ER-Lasso-LS" "PFR" "PLS" "Lasso" "Perm-Lasso"
0.406588700492784 0.610660554263996 0.537466929704763 0.495592146264651 0.686689348859298 0.807963381864902
0.389222977131846 0.430557992848769 0.2978453649023 0.14695882638017 0.409769098254168 0.437034446320986
0.816636394242576 0.773336947193662 0.688489198502367 0.717571446044356 0.647555809266457 0.661820175674036
0.63775889190129 0.608212786338567 0.413772771185043 0.4573866024223 0.604556754111014 0.787143691405664
0.867612470633905 0.779642871831262 0.644629517235273 0.700601140857178 0.75609226777662 0.79048574149796
0.506775605423232 0.618785847066733 0.57996874023174 0.538626533046184 0.631451163922729 0.654402729000053
0.424146799355455 0.392190107926576 0.34302140890715 0.336051968427753 0.347805527594935 0.497964225331019
0.629352767967434 0.543286812750008 0.518148585242993 0.512226485078611 0.634926874524635 0.294951692704328
0.561373352922457 0.501709578366981 0.447803859048123 0.416088141221394 0.537031523566547 0.77217132159157
0.41034733646034 0.649296551078789 0.338455668601007 0.232558085804826 0.53160889445631 0.488282193575819
0.642083412229847 0.689294766503902 0.718031972956524 0.710627484670056 0.674693191847243 0.681961518228949
1.24221039256249 0.877077247865644 1.25144007146579 1.36362175603529 1.39393869277814 0.90943154156254
0.636586753918695 0.577454272965933 0.694315725978652 0.69712573207864 0.590567058891172 0.832832290469601
0.81919343680558 0.623758893180443 0.826344234975989 0.797115526921603 0.769768049106997 0.590340270637057
1.20090587896232 0.847750819358335 0.951377733490907 1.00770933518041 0.862854714073762 0.763972755994068
1.07629868502957 1.0842085168197 1.11647215012152 1.28475331687188 0.880806556441046 0.542285829929859
0.683607414779753 0.857762130676238 0.743432230585517 0.819049422129261 0.862963844559345 0.669593949480364
0.843742564177342 0.839981219384354 0.851865138710681 0.92546820774286 1.0042631651463 0.701681380641152
0.257666478808133 0.422473371030513 0.361472262292732 0.315768229432378 0.50129210462768 0.812647226812611
0.799891254558156 0.900707452761622 0.784695972784006 0.878083767809408 0.929318431843674 0.89750315065495
0.504292926405209 0.771519234325104 0.57188039881976 0.473615291538511 0.683628424227746 0.732877988528851
0.65141443819493 0.751668542674064 0.891623185190049 0.860786307686508 0.802096248641376 0.797683174938179
0.262746899250705 0.699736690053262 0.316058308731576 0.240545378109418 0.559702649283255 0.722868419397187
1.1184085569315 1.17939045088242 0.988249098068474 1.07234231389423 0.82794799214212 0.723533842859905
0.495865396130888 0.700854553975574 0.741257308845855 0.681776551545151 0.699201727579839 0.758701095946178
0.592570445784277 0.747966658834196 0.662724763667592 0.695409098311346 0.710690659508398 0.649757911210966
0.760111493313106 0.655172413793103 0.712566882932739 0.750166838558259 0.594545302744402 0.637091060922726
0.697631800565854 0.545808997068867 0.701702818906232 0.748098315714707 0.549599158163307 0.57486205804838
0.380440752047997 0.587676577001492 0.513224995590072 0.473068304650451 0.683768965675499 0.452511003014149
1.10081369211973 0.654538324761624 0.906185159609306 0.961659302100147 0.64735606550354 0.695966255564435
