"ER" "ER-Lasso-LS" "PFR" "PLS" "Lasso" "Perm-Lasso"
0.509869064255687 0.576776297492065 0.527930391379773 0.483493294981611 0.576776297492065 0.535829656345254
0.239916738229431 -0.0427521714023778 0.282007224644695 0.114190725137165 0.382242477030015 0.736258659261531
0.840612534851222 0.781060346474653 0.688450162679399 0.72679056461706 0.758550463278215 0.692320422477197
0.586862274200622 0.615783680264258 0.438417183131874 0.488130483378511 0.624611907601342 0.278969993639689
0.726728585392466 0.819611838040886 0.651742577968339 0.711021076391636 0.630918419993014 0.550152971532328
0.564671863983964 0.627023838782865 0.576347495216229 0.535099967458796 0.636453263830975 0.842628045043004
0.398213285913697 0.469921821518832 0.343616789883055 0.332360981249495 0.350116033662444 0.360380307184708
0.716630193245182 0.668305345642954 0.505456912058337 0.497515077654126 0.659253152928186 0.417507919947939
0.479287223342087 0.68230667953234 0.43987357229693 0.415633741296836 0.521699319586381 0.943458449328428
0.269123245577505 0.522270203147494 0.339454700602638 0.229182070150232 0.530368652093447 0.595258728258447
0.668075509195664 0.543887120595923 0.725414481634594 0.717529256683629 0.674693191847243 0.740828413013217
1.15168922141246 1.23419566002062 1.26383615478889 1.35683808982749 0.920507669609292 0.71674703135591
0.664924739943198 0.634761509611444 0.679596846195637 0.702308818665063 0.609353587870736 0.494400879011035
0.782951034826928 0.6178481307518 0.841976941784544 0.789265416758953 0.756034732980164 0.719163113531999
1.17379994963882 0.862545264351554 0.98240930517832 1.03515306460666 0.853856846633172 0.422122066735305
1.03832605490449 1.05162485615246 1.11482703551215 1.27237363660455 0.962641206325069 0.498666395277867
0.645655517635205 0.85650710298945 0.739135093790476 0.816693408916791 0.998201197384313 0.691851204438192
0.859071769098342 0.805723794776311 0.84205280408939 0.911963204499298 0.844762664321188 0.882980666642916
0.29118860274947 0.474400041551392 0.337167373058632 0.293304023247279 0.488663447078076 0.572647287230393
0.766576016979767 0.859133599065357 0.781256930558953 0.861390589794605 0.848826350189461 0.655814443541616
0.545175874758762 0.774742902898183 0.587741833087059 0.50444337887887 0.691200026002509 0.957973189174879
0.634117538094366 0.830730397038683 0.886586891329436 0.856754859746592 0.830730397038683 0.323851968188307
0.266619445793096 0.557255292372552 0.219169445265857 0.256179354343608 0.513983175271887 0.515407022883804
1.12473880504507 1.18345092812068 0.952959233328316 1.06048358331952 0.923761884421271 0.756819856464271
0.660941221183445 0.431144728055771 0.742382851364078 0.686522810230896 0.684416021787386 0.577873097939309
0.662136112023893 1.08352793289787 0.646768112970809 0.688048597611125 0.715490228917486 0.498717187821919
0.812929492415505 0.675430015063223 0.731287634813587 0.769336348883523 0.679918363879966 0.676786639471553
0.858377506311278 0.513579644677895 0.70422134522523 0.740301847557172 0.5440375727102 0.640973915446422
0.366154339478966 0.716888254144196 0.515721613508975 0.490806352619657 0.702192717456723 1.06685696303522
1.13518801299529 0.649805570799745 0.918661666707904 0.966152288925276 0.649805570799745 1.32376070873034
